流水号,标题,英文标题,摘要,关键词,特征词,作者,作者单位,学科分类号,出处,ISSN,国内代码,人名主题,内部代码,语种,基金,国省市名,参文数,更新日期,著者文摘,期刊名,出版年,卷,期,页码
"2019104857
","白内障超声乳化联合人工晶状体植入术在治疗闭角型青光眼合并白内障患者中的应用
","
","目的:探讨白内障超声乳化联合人工晶状体植入术在治疗闭角型青光眼合并白内障患者中的应用效果。方法:取闭角型青光眼合并白内障患者88例(120只患病眼睛),按照随机分配原则分为两组,实验组和对照组患者各包括60只患病眼睛,实验组患者采用白内障超声乳化摘除联合人工晶状体植入术,对照组患者采用常规白内障超声乳化治疗行小梁切除联合晶状体植入手术,比较两组疗效。结果:两组患者治疗后的视力水平、前房深度均较治疗前明显改善,治疗后实验组患者的视力水平、前房深度显著优于对照组(P<0.05),术后第4天时实验组患者的眼压为15.60±2.48mmHg,与对照组的17.04±2.77mmHg比较有显著差异(P<0.05)。结论:白内障超声乳化摘除联合人工晶状体植入手术的治疗效果较好,值得临床推广应用。
","白内障超声乳化吸除;人工晶状体;闭角型青光眼合并白内障;临床效果
","人类
","任安娜
","北京市平谷区医院眼科,北京 101200
","R775.2;R776.1;R778.3;*R779.6
","中国妇幼健康研究;2017;(S3):95-96
","1673-5293
","61-1448/R
","
","GC3
","
","
","北京
","0
","20190520
","AA
","中国妇幼健康研究
","2017
","
","S3
","95-96
"
"2018610120
","肺癌眼内转移1例报告
","
","肺癌是一种较常见的恶性肿瘤,常以呼吸道症状为首发表现。对于老年体弱患者,咳嗽是常见野病冶,机体对于肺癌的反应常被忽视,尤其非吸烟者。随着人们生活水平的提高,人们对眼睛的健康日益重视,所以近些年来,在我眼科门诊时有肺癌眼部转移病例,以眼部症状为首诊。
","肺肿瘤;眼内转移癌;眼B超
","老年人;人类
","许伟伟;冯彦清
","上海市控江红十字医院/上海市杨浦区眼病防治所眼科,上海 200082
","R163;*R273;R56;R739.706
","中国中医眼科杂志;2018;28(5):284-285
","1002-4379
","11-2849/R
","
","ZI4
","
","上海市杨浦区青少年近视患病率及相关影响因素研究(YP15M09)
","上海
","0
","20190520
","AA
","中国中医眼科杂志
","2018
","28
","5
","284-285
"
"2018606238
","贝复舒眼用凝胶在非头面部手术患者全麻后眼睛保护效果的评价
","The efficacy of recombinant basic fibroblast growth factor eye gel on eye protection for the patients received non-head and face surgery under general anesthesia
","目的:观察非头面部手术患者全麻后应用重组牛碱性成纤维细胞生长因子(贝复舒)眼用凝胶对眼睛保护的效果。方法:选取2017年3月-2018年2月某医院非头面部手术治疗的全麻手术患者215例,随机分为实验组108例和对照组107例。实验组全麻后眼睑结膜囊内均匀涂抹贝复舒眼用凝胶,再用手术贴膜使双眼闭合,并覆盖冷敷眼罩,对照组不使用贝复舒,观察两组患者术后眼部病症发生率,并测定泪膜破裂时间,进行基础泪液分泌试验。结果:实验组5例患者术后出现眼部不适症状(4.63%),对照组17例(15.89%),差异有统计学意义(P<0.05);两组患者术后眼部并发症发生率比较无差异(P>0.05);对照组术后8h、12h泪膜破裂时间较术前缩短(P<0.05),基础泪液分泌量较术前减少(P<0.05),术后24h两组数据较术前比较无统计学意义(P>0.05);对照组在术后8h、12h与实验组相比泪膜破裂时间缩短(P<0.05),基础泪液分泌量减少(P<0.05)。结论:全麻术中应常规进行眼睛保护,使用贝复舒眼用凝胶加手术贴膜的方法可降低患者术后眼部不适症状发生率,并维持泪膜和泪液分泌的稳定性。
","非头面部手术;全身麻醉;贝复舒;效果
","动物;牛;人类
","陈文静
","菏泽市立医院护理部,山东菏泽 274000
","R-332;R322.91;R341.6;R614.2;*R779;R944.15;R977.6
","齐齐哈尔医学院学报;2018;39(12):1447-1449
","1002-1256
","23-1278/R
","
","QA4
","
","
","山东
","0
","20190520
","AA
","齐齐哈尔医学院学报
","2018
","39
","12
","1447-1449
"
"2018588433
","文献快报(7):近视流行的进化失配观
","
","在过去的30年里近视的人群数量翻了1倍,据推测到2050年,全球49.8%的人将会近视,有9.8%的人将严重近视。人眼的生长是受稳态控制过程的调控。婴儿出生时均为远视,随着视觉输入眼睛渐渐发展,最终达到正视化。进化失配论是随着近视率的提高产生的,包括3种不同的理论观点:(1)现代社会人们频繁使用电子设备和工作的需求而产生近视,由于近视是由近处事物的散焦而引发的,近视患者能以非常少的调节来管理视近工作。[第一段]
","
","人类;婴儿
","LONG E(1);陶心琢(编译)(2);伍晓艳(审校)(3)
","(2)中山大学孙逸仙纪念医院院长办公室,广州 510120; (3)安徽医科大学公共卫生学院儿少卫生与妇幼保健学系,合肥 230032
","R312;R322.91;R778.11
","中国学校卫生;2018;39(9):1283
","1000-9817
","34-1092/R
","
","ZF3
","
","
","安徽
","0
","20190520
","F
","中国学校卫生
","2018
","39
","9
","1283
"
"2018586124
","无痛胃肠镜检查后致角膜损伤3例
","
","例1 ,女性,42岁,因上腹部不适2月余来我院就诊,遂行无痛胃肠镜检查,于患者右手建立静脉通路后输液,取左侧卧位,通过静脉通路给予芬太尼1－2μg/kg,1min后缓慢静推丙泊酚1. 5mg/kg,待患者熟睡后,由内镜操作医生进行胃肠镜检查,同时静脉泵入适当剂量的丙泊酚,检查中根据需要随时调整剂量,2h后检查结束,将患者转移至麻醉复苏室,患者苏醒后,诉左侧眼睛不适,表现为畏光、疼痛、流泪、视物模糊,立即邀请眼科医生进行会诊,积极与患者及家属做好病情解释工作,经眼科医生检查诊断为左侧眼角膜炎和左侧眼角膜擦伤,用重组牛碱性成纤维细胞生长因子滴眼液、左氧氟沙星滴眼液滴眼,同时做好眼部的清洁护理,5d后痊愈。[第一段]
","
","成年人;动物;牛;女(雌)性;人类
","刘月;刘晓峰
","济南军区总医院消化科, 250031
","R-332;R192.3;R322.4;R779.1;R944.1;R988.1
","中华消化病与影像杂志·电子版;2018;8(5):236
","2095-2015
","11-9312/R
","
","ZZ55
","
","
","山东
","0
","20190520
","F
","中华消化病与影像杂志·电子版
","2018
","8
","5
","236
"
"2018584595
","明钼菊抗晶状体氧化损伤的实验研究
","Experimental Research on Mingmuju's Effects of Preventing Oxidative Damage of Crystalline Lens
","目的:观察明钼菊对实验性晶状体的影响,研究其抗氧化损伤作用,并探讨其作用机制。方法:将12只(24眼)新西兰白兔晶状体随机分为对照组、Fenton组、杭白菊组和明钼菊组,每组各3只(6眼)。采用Fenton反应复制兔晶状体氧化损伤模型,在显微镜下观察各组晶状体的混浊程度,用双缩脲法检测可溶性蛋白(soluble protein,SP),羟胺法检测超氧化物歧化酶(superoxidedismutase,SOD),二硫代二硝基苯甲酸法检测谷胱甘肽(glutathione,GSH)和谷胱甘肽过氧化物酶(glutathione peroxi-dase,GSH-Px)。结果:显微镜下显示:明钼菊组、杭白菊组的晶状体混浊程度明显轻于Fenton组。明钼菊组、杭白菊组晶状体中酶性抗氧化剂SOD、GSH-Px的活性和非酶性抗氧化剂GSH的含量明显高于Fenton组,差异具有统计学意义(P <0.05);明钼菊组晶状体中酶性抗氧化剂SOD、GSH-Px的活性和非酶性抗氧化剂GSH的含量明显高于杭白菊组,差异具有统计学意义(P <0.05)。结论:明钼菊能有效抗晶状体氧化损伤,其效用与明钼菊的""钼""含量成正相关,明钼菊通过微量元素""钼""对眼睛的营养而发挥抗晶状体氧化损伤作用。
","明钼菊;钼;晶状体;抗氧化损伤;杭白菊;新西兰白兔
","动物;兔
","程昱
","北京安汀药业研究所,北京 100101
","R-332;R282.71;*R285.5;R322.91;R348.3;R852.15;R916.3
","河南中医;2018;38(9):1357-1359
","1003-5028
","41-1114/R
","
","H57
","
","
","北京
","0
","20190520
","AA
","河南中医
","2018
","38
","9
","1357-1359
"
"2018583697
","复发性多软骨炎1例报告并文献复习
","
","复发性多软骨炎(Relapsing polychondritis,RP)是一种罕见以软骨的复发性炎症为特征,最终造成软骨组织结构的进行性破坏的严重的自身免疫性疾病,该病不仅可累及耳、鼻、喉、气管支气管等软骨,还可累及富含蛋白质结构的组织,如眼睛、心脏、血管等。RP的发现已有一个世纪的时间,但目前病因仍不明确,因临床表现的多样性常常导致误诊。研究显示下呼吸道受累可达20%-50%,但病初因缺乏对该病的认知而常常被漏诊、误诊。[第一段]
","
","人类
","杜丽艳;于国云;庞桂芬;张勃;张艳敏
","承德医学院附属医院呼吸内科,河北承德 067000
","R322.3;R322.32;R322.92;R44
","临床肺科杂志;2018;23(11):2124-2125
","1009-6663
","34-1230/R
","
","L56
","
","
","河北
","0
","20190520
","F
","临床肺科杂志
","2018
","23
","11
","2124-2125
"
"2018582931
","甲状腺相关性眼病的诊断及治疗进展
","Diagnosis and treatment of thyroid-associated ophthalmopathy
","甲状腺相关性眼病是一种与甲状腺功能异常相关的器官特异性自身免疫性疾病,该病最常见的是腺外器官受累,从而影响患者外观;重者可以导致复视、视力下降甚至失明,然其发病机制尚不完全清楚,目前临床上的治疗并不能达到100%满意。且临床上治疗方法有多种。实验室检查其主要的病理改变是眼睛的软组织和眼外肌的一些免疫炎性反应,但是确切的发病病理生化等机制尚不清楚。临床上诊疗难度大,就本病在临床诊断及治疗的最新研究进展进行综述。
","甲状腺相关性眼病;临床诊断;研究进展
","人类
","朱明娟(1);邢凯(2);亢泽峰(3);刘健(3)
","(1)青海省中医院眼科,青海西宁 810000; (2)北京市昌平区中医医院眼科,北京 102200; (3)中国中医科学院眼科医院,北京 100040
","R322.91;R581.1;R581.2;R771.1;R774.025;*R777.1
","山东大学耳鼻喉眼学报;2018;(5):110-113,116
","1673-3770
","37-1437/R
","
","E02
","
","
","青海
","0
","20190520
","AA
","山东大学耳鼻喉眼学报
","2018
","
","5
","110-113,116
"
"2018562772
","""三维一体""疗法治疗青少年近视的疗效研究
","Therapeutic effects of three dimensional integration on juvenile myopia
","目的:观察""三维一体""疗法对青少年近视患者的的临床疗效。方法:选择符合诊断标准的120例青少年近视患者,按照随机、对照的方法,分为治疗组和对照组,分别采用三维一体疗法和珍视明滴眼液治疗,疗程4周。结果:治疗组总有效率为72.27%,对照组总有效率为13.33%,2组疗效比较差异有统计学意义(P<0.05)。治疗组眼睛局部症状及全身症状的改善明显优于对照组(P<0.05),且视力的提高、视野敏感度的改善及视野缺损的修复均优于对照组(P<0.05)。结论:三维一体疗法治疗青少年近视疗效显著,不仅可以明显提高患者的视力,且起效快,安全性好。
","三维一体;近视;疗效
","青少年;人类
","王翠芳(1);刘晓明(2);李娜(1);周红薇(1);柴艳霞(1)
","(1)河北省石家庄市第一医院, 050011; (2)河北省中医院
","R195.1;R339.14;R455;R778.11;*R778.811
","河北医药;2018;40(20):3141-3143,3147
","1002-7386
","13-1090/R
","
","H06
","
","
","河北
","0
","20190520
","AA
","河北医药
","2018
","40
","20
","3141-3143,3147
"
"2018560073
","鼻成形术的整体理念
","Holistic concept of rhinoplasty
","1鼻成形术的发展历史鼻位于颜面部正中,周围与鼻窦相连,两侧后份与咽鼓管及中耳相通,上与鼻泪管和眼睛相通,后与咽部相通。鼻是人体的感觉器官,也是呼吸的门户,承担着嗅觉、通气等重要的生理功能,还有重要的美容功能。恢复或改善鼻的形状即鼻整形美容术经过多年的发展更新,已越来越受到医生和患者的重视,2014年美国已完成鼻整形美容术超过20万例[1]。[第一段]
","整体理念;鼻成形术
","人类
","杨玉成;肖玲;刘杰;柯霞;沈暘;黄江菊;胡国华
","重庆医科大学附属第一医院耳鼻咽喉-头颈外科,重庆 400016
","R322.31;R622;*R765.7;R765.9
","临床耳鼻咽喉头颈外科杂志;2018;32(18):1444-1446
","1001-1781
","42-1764/R
","
","LB3
","
","重庆市卫生计生委科研项目(No.2015HBRC004); 重庆市卫生计生委中医药项目(No.ZY201702070); 重庆市自然科学基金重点项目(No.csct2015jcyBX0047); 重庆市中青年医学高端后备人才工作室项目[No.渝卫人(2018)2号]
","重庆
","0
","20190520
","F
","临床耳鼻咽喉头颈外科杂志
","2018
","32
","18
","1444-1446
"
"2018549115
","中药眼部雾化联合穴位按摩对消渴目病病人生活质量的影响
","
","目的:探讨中药眼部雾化联合穴位按摩对消渴目病病人生活质量的影响。方法:将100例消渴目病病人随机分为对照组48例和观察组52例,观察组脱落2例。2组均予活血通络、常规降血糖处理及眼部常规护理。观察组在此基础上实行中药眼部雾化及眼部穴位按摩。每天中药眼部雾化执行1次,每次15－20min,雾化结束后按摩眼部穴位,8－12d为1个疗程。结果:对照组干预前后生活质量和幸福指数评分差异均无统计学意义(P>0.05);观察组干预后生活质量评分低于干预前,而幸福指数评分高于干预前(P<0.01)。通过中药眼部雾化联合穴位按摩能较好改善病人的躯体症状,干预前2组视物模糊和眼睛干涩评分差异无统计学意义(P>0.05),而干预后观察组评分均低于对照组(P<0.05和P<0.01)。干预后观察组满意度较对照组高(Z=-5.80,P<0.01)。结论:中药眼部雾化联合穴位按摩技术具有中医""简便廉""之特点,安全、无创,帮助提高消渴目病病人生活质量及改善临床症状,提高病人满意度;值得临床推广应用。
","糖尿病视网膜病变;消渴目病;中药眼部雾化;穴位按摩;生活质量;幸福指数
","人类
","管玉香;尤琴;张静娴;赵进东;方朝晖;方秀萍
","安徽中医药大学第一附属医院内分泌科,安徽合肥 230031
","R163;R28;R322.91;*R774.1;R944.7
","蚌埠医学院学报;2018;43(8):1091-1094
","1000-2200
","34-1067/R
","
","B15
","
","安徽省卫生和计划生育委员会中医药科研课题(2016ZY79)
","安徽
","0
","20190520
","AA
","蚌埠医学院学报
","2018
","43
","8
","1091-1094
"
"2018545799
","结节病伴甲状腺浸润1例并文献复习
","
","结节病是不明原因的多系统疾病,病理表现为非干酪性类上皮细胞样肉芽肿,结合临床表现和影像学特点,在除外已知原因引起的肉芽肿和局部类结节病样反应的情况下,即可诊断为结节病[1]。结节病90%以上侵犯肺脏,表现为纵隔和(或)双侧肺门淋巴结肿大,亦可侵犯肝、脾、皮肤、眼睛等全身脏器[2] ,而结节病伴甲状腺浸润非常少见,只占到结节病患者的4. 2% -4. 6%,且多通过甲状腺切除术后病检或尸检回顾性诊断,其在体诊断率不足1% [3].本文通过报道1例在陕西中医药大学第二附属医院呼吸内科收治的结节病伴甲状腺浸润患者的诊疗过程及对相关文献进行复习,以期提高临床医师对本病的认识,减少临床漏诊、误诊率,避免因延误诊治而增加患者的心理压力和经济负担。[第一段]
","结节病;肉芽肿;非干酪性;功能亢进;甲状腺;甲状腺右叶
","人类
","薛佩妮;王惠琴;陈方园;常永莉;任加良
","陕西中医药大学第二附属医院呼吸内科,陕西咸阳 712000
","R322.35;R322.51;R364.3;R551.2
","临床肺科杂志;2018;23(10):1931-1933
","1009-6663
","34-1230/R
","
","L56
","
","陕西中医药大学科学研究计划项目(No.2017PY15)
","陕西
","0
","20190520
","F
","临床肺科杂志
","2018
","23
","10
","1931-1933
"
