流水号,标题,英文标题,摘要,关键词,特征词,作者,作者单位,学科分类号,出处,ISSN,国内代码,人名主题,内部代码,语种,基金,国省市名,参文数,更新日期,著者文摘,期刊名,出版年,卷,期,页码
"2012660511
","平胃镇心丹加减治疗糖尿病耳聋的临床研究
","
","目的:观察新安名方平胃镇心丹加减治疗糖尿病耳聋的临床疗效,并探讨中医药治疗糖尿病耳聋的方法:方法:选择符合有糖尿病史的感音神经性耳聋患者50例,随机分为治疗组30例和对照组20例,2组均进行常规基础治疗,治疗组则在常规基础治疗上加用平胃镇心丹加减口服疗程2周分别测定治疗前后患者听力、血糖变化,并观察治疗前后临床主要症状、听力改善等的变化情况结果治疗组有效率显著优于对照组(P<0.05),治疗后各项观察指标检测2组比较有显著差异(P<0.05)结论平胃镇心丹能改善糖尿病耳聋患者的临床症状,对糖尿病耳聋有较好的治疗作用,而且对血糖也有有益的调节作用
","
","人类
","钟彦;宋若会;刘钢;朱玲;屠彦红;吴飞虎;金龙
","安徽中医学院第一附属医院耳鼻喉科,安徽合肥 230031
","R-33;R587.1;R587.2;R764.430.25
","中医药临床杂志;2012;24(9):846-847
","1672-7134
","34-1268/R
","
","ZY8
","
","安徽中医学院临床研究基金资助项目(2009ICI-019ZX)
","安徽
","0
","20130131
","AA
","中医药临床杂志
","2012
","24
","9
","846-847
"
"2012644477
","红光治疗仪辅助治疗分泌性中耳炎的效果观察
","
","目的:观察红光治疗仪辅助治疗分泌性中耳炎的效果。方法:将60例分泌性中耳炎病人随机分为对照组和观察组,每组30例,对照组采取常规治疗,观察组在常规治疗的同时给予红光治疗仪辅助治疗。比较两组病人治疗后耳痛时间、听力、脓液消失情况。。结果:观察组病人治疗后耳痛时间短于对照组,听力优于对照组,脓液消失例数多于对照组。。结论:红光治疗仪辅助治疗分泌性中耳炎的效果优于单纯常规治疗。
","分泌性中耳炎;红光治疗;鼓膜;听力
","人类
","马海凤
","中国人民解放军第一医院, 730030
","*R473.76;R454.2;R764;R764.21
","全科护理;2012;10(25):2325
","1674-4748
","14-1349/R
","
","JT3
","
","
","甘肃
","0
","20130131
","AA
","全科护理
","2012
","10
","25
","2325
"
"2012636636
","复方银黄滴耳液治疗中耳炎临床观察
","Clinical Treatment Observation of Otitis Media by Yinhuang Ear Drops
","目的:观察复方银黄滴耳液治疗中耳炎的临床疗效。方法:将134例中耳炎患者,随机分为2组,治疗组67例,采用复方银黄滴耳液治疗,对照组67例,采用氧氟沙星滴耳剂治疗,比较两组耳内流脓情况、鼓膜愈合情况及听力恢复情况。结果:治疗组总有效率、鼓膜愈合率、听力恢复率与对照组比较无显著性差异(P>0.05),但对照组出现13例发生耳刺痛、耳痒症状,而治疗组未引起明显不良反应。结论:复方银黄滴耳剂在治疗效果上可以代替氧氟沙星滴耳剂,且具有副作用小、安全等优点,值得在临床中推广应用。
","中耳炎;中医药疗法;复方银黄滴耳液
","人类
","郝平天;郝玮
","武汉市中医医院,湖北武汉 430014
","*R764.21;R322.921;R348.3;R764.053;R916.3
","湖北中医杂志;2012;34(9):10-11
","1000-0704
","42-1189/R
","
","H17
","
","
","湖北
","0
","20130131
","AA
","湖北中医杂志
","2012
","34
","9
","10-11
"
"2012624575
","湿润烧伤膏在慢性化脓性中耳炎术后的疗效观察
","
","目的:研究湿润烧伤膏在慢性化脓性中耳炎鼓室成形术后的治疗效果。方法:选择慢性化脓性中耳炎手术患者49例,随机分为治疗组26例,对照组23例,对照组以氧氟沙星滴耳液常规换药,治疗组涂擦湿润烧伤膏0.5 g,均10d为一疗程,治疗2疗程,于术后1－6个月随访,观察鼓膜愈合情况,检测250－2 000 Hz(语言频率)纯音气导听阈值。结果:治疗组新修鼓膜光泽平整,鼓膜愈合有效率为92.31%,听力恢复有效率为88.46%;对照组鼓膜愈合有效率为82.61%,听力恢复有效率为69.57%,治疗组与对照组差异有统计学意义(P<0.05)。结论:湿润烧伤膏对慢性化脓性中耳炎鼓室成形术后的鼓膜愈合及听力恢复有明显的促进作用.
","湿润烧伤膏;慢性化脓性中耳炎;鼓室成形术
","人类
","张耀利
","齐都医院,山东淄博 255400
","R155.58;R282.71;R282.74;R764.21;*R969.4
","齐鲁药事;2012;31(7):426,428
","1672-7738
","37-1420/R
","
","S04
","
","
","山东
","0
","20121127
","AA
","齐鲁药事
","2012
","31
","7
","426,428
"
"2012620023
","地塞米松鼓室灌注治疗突聋的临床研究
","
","目的:探讨了地塞米松鼓室灌注治疗突聋的临床效果。方法:80例患者随机分为四组,置管组、穿刺组、滴药组和对照组。置管组行圆窗置管徽注射泵灌注给地塞米松;穿刺组行鼓膜穿刺给地塞米松;滴药组行鼓膜切开置管滴药。所有患者在治疗后评定治疗效果。结果:在置管组和穿刺组中,平均PTA,明显高于对照组(P<0.05);滴药组平均VIA有改善,但与对照组比较无统计学意义(P>0.05)。置管组和穿刺组听力提高水平明显高于对照组(P<0.05),而滴药组与对照相比较无统计学意义(P>0.05)。结论:鼓室灌注地塞米松治疗突聋效果显著,值得临床推广使用。
","地塞米松豉室攫注;治疗;突聋
","人类
","梁鸣
","信阳市中心医院耳鼻咽喉科, 464000
","R322.922;R446.8;R764.437.06;R977.11;R986
","中国现代药物应用;2012;6(16):78-79
","1673-9523
","11-5581/R
","
","ZZ14
","
","
","河南
","0
","20121127
","AA
","中国现代药物应用
","2012
","6
","16
","78-79
"
"2012614499
","补肾活血法对肾阳虚大鼠内耳细胞Caspase-3凋亡影响的实验研究
","Effect of Invigorating Kidney and Promoting Blood Flow Therapy on Caspase-3 Apoptosis of Internal Ear Cells of Deficiency of Kidney-YANG Rats
","目的:观察补肾活血法对肾阳虚大鼠内耳细胞凋亡的影响,为中医肾与耳的关系提供科学依据。方法:30只SD大鼠随机分为空白对照组、模型组和中药组3组,模型组和中药组采用肌肉注射醋酸强的松龙注射液的方法造成SD大鼠肾阳虚模型,检测各组大鼠ABR阈值,观察耳蜗组织切片HE染色及Caspase-3免疫组织化学染色情况。结果:模型组大鼠Corti器毛细胞数目较空白对照组明显减少,耳蜗组织切片Caspase-3免疫组化染色呈强阳性。中药复方可明显改善上述病理变化。结论:肾阳虚对听力有一定影响,中药复方可能通过改善内耳的听觉传导通路,或直接促进内耳细胞功能活动,从而提高耳蜗感音功能。
","
","大鼠;动物
","李莉(1);王俊锋(2);熊大经(1)
","(1)山西中医学院,山西太原030024; (2)成都中医药大学耳鼻喉科教研室,四川成都 610075
","R-332;R256.59;R322.923;R329.25;R345.79;R977.3
","山西中医学院学报;2010;(4):17-20
","1671-0258
","14-1265/R
","
","SK5
","
","
","山西
","0
","20121127
","AA
","山西中医学院学报
","2010
","
","4
","17-20
"
"2012608691
","前列地尔注射液治疗突发性耳聋的疗效观察
","
","目的:观察前列地尔注射液治疗突发性耳聋的疗效。方法:将105例突发性耳聋患者随机分为治疗组和对照组。在常规治疗的基础上,治疗组55例再给予前列地尔注射液,对照组50例再给予传统的低分子右旋糖酐和复方丹参注射液。结果:治疗组和对照组在临床症状和听力上都有改善,但治疗组疗效更为显著;两组均无明显不良反应。结论:前列地尔注射液用于治疗突发性耳聋疗效显著,安全可靠。
","前列地尔;注射液;突发性耳聋
","人类
","沈娟
","江苏省海门市人民医院,海门 226100
","*R764.437;R339.16;R344.7;R977.6
","北方药学;2012;9(8):36
","1672-8351
","15-1333/R
","
","B37
","
","
","江苏
","0
","20121224
","AA
","北方药学
","2012
","9
","8
","36
"
"2012600462
","中西医结合治疗突发性耳聋35例疗效观察
","
","目的:观察在常规西医治疗基础上配合内服通窍活血汤、血塞通注射液静脉滴注治疗突发性耳聋的临床疗效。方法:将60例患者随机分为2组,对照组25例采用常规西医基础治疗,治疗组35例在对照组治疗的基础上内服通窍活血汤联合血塞通注射液静脉滴注治疗,观察患者听力改善情况。结果:总有效率治疗组为88.57%,对照组为64.00%,2组比较,差异有显著性意义(P<0.05)。结论:中西医结合治疗突发性耳聋临床疗效显著。
","突发性耳聋;中西医结合疗法;通窍活血汤;血塞通注射液
","人类
","吴惠玲
","深圳市龙岗区平湖人民医院五官科,广东深圳 518111
","*R764.437;R282.71;R284.1;R289.5
","新中医;2012;44(9):61-62
","0256-7415
","44-1231/R
","
","X21
","
","
","广东
","0
","20121224
","AA
","新中医
","2012
","44
","9
","61-62
"
"2012600072
","曲安奈德鼓室给药治疗突聋疗效分析
","The Analysis of Curative Effect of Intra-tympanic Triameinolone Acetonide Administration on Sudden Deafness
","观察曲安奈德鼓室给药治疗突聋的疗效。92例不耐受激素全身给药的突聋患者随机分成对照组(44例静滴金纳多和能量制荆)和实验组(48例附加曲安奈德鼓室给药),治疗前后比较听力。结果实验组和对照组治疗后听力提高为35.50db±15.61db和17.26db±10.46db,有效率为79.55%和52.50%,差异显著。曲安奈德鼓室给药治疗突聋疗效显著。
","曲安奈德;鼓室内;突发;感音神经性聋
","人类
","汤凌浩(1);于维颖(2);洪岭(1);王晓岩(1)
","(1)大连医科大学附属第一医院耳鼻咽喉科,辽宁大连116011; (2)大连医科大学附属第一医院药剂科,辽宁大连 116011
","*R764.437;R322.922;R452;R764.437.06;R974.3;R977.11;R986
","医学与哲学;2012;33(8B):34-35,37
","1002-0772
","21-1093/R
","
","Y22
","
","
","辽宁
","0
","20121224
","AA
","医学与哲学
","2012
","33
","8B
","34-35,37
"
"2012592928
","脑卒中后失语的强制性诱导治疗分析
","
","目的:探讨和研究脑卒中后失语的强制性诱导治疗方法和治疗效果。方法:摘取我院近年来收治的62例脑卒中后慢性失语患者的临床资料,按照随机分组的原则分为观察组和对照组各31例,对照组患者采用常规方法进行治疗,观察组在此基础上加用强制性诱导治疗。在治疗结束后两组患者均采用WAB和CAL问卷进行语言功能和日常生活能力的问答测试,统计并对比结果。结果: WAB测试结果显示,观察组患者在口语表达、命名以及听力理解方面较治疗前有明显好转,差异具有统计学意义(P<0.05);对照组仅口语表达方面明显好转(P<0.05)。CAL评分显示,观察组较治疗前明显好转,而对照组则无明显改善,差异具有统计学意义(P<0.05)。结论:强制性诱导治疗脑卒中后失语的效果明显,能够有效的改善患者的语言和理解能力。
","脑卒中后失语;慢性失语;强制性诱导;临床治疗
","人类
","田宇峰
","临武县人民医院,湖南郴州 424300
","*R743.3;R-05;R395.9;R767.64
","中国医药指南;2012;10(22):132-133
","1671-8194
","11-4856/R
","
","ZG88
","
","
","湖南
","0
","20121224
","AA
","中国医药指南
","2012
","10
","22
","132-133
"
"2012591612
","顺铂致聋后大鼠耳蜗螺旋神经元NeuroD的表达
","Expression of NeuroD in spiral ganglion neurons following cisplatin-induced ototoxicity in rats
","目的:检测神经分化因子NeuroD在大鼠耳蜗螺旋神经元顺铂损伤后的表达变化。方法:通过免疫组织化学及Real-TimePCR技术,观察耳蜗螺旋神经元损伤1d、3d、5d后NeuroD的表达变化。正常成年SD大鼠32只随机分为对照组(生理盐水5ml/kg,1次/d,腹腔注射,连续5d),用药1d组(顺铂5mg/kg,腹腔注射),用药3d组(顺铂5mg/kg,10Vd,腹腔注射,连续3d),用药5d组(顺铂5mg/kg,1次,d,腹腔注射,连续5d),每组8只,建立顺铂耳毒性模型。采用Real-TimePCR、免疫组织化学染色检测不同时间螺旋神经元NeuroD的mRNA及蛋白表达变化。结果:成功建立顺铂耳毒性大鼠模型,随着用药时间的延长,神经分化因子NeuroD在耳蜗螺旋神经元中呈动态变化。NeuroD的mRNA和蛋白表达在用药1d及3d组分别为2.17－0.39、1.15－0.20及7.02－0.69、2.42－0.40,与对照组及用药5d组比较具有统计学意义(P值<0.01)。结论:NeuroD在用药1d后开始增加,3d后达到高峰,5d后下降;在用药早期有一过性表达增强,后期表达下降同时听力损失明显。表明NeuroD可能参与顺铂损伤螺旋神经元后的修复过程。
","NeuroD;大鼠;耳蜗;螺旋神经元
","大鼠;动物
","王娟;王亚菲;蒋兴旺;米文娟;邱建华
","第四军医大学西京医院/全军耳鼻咽喉-头颈外科中心,西安 710032
","*R322.923;*R978.12;R-332;R322.85;R764.43;R979.19
","中华耳科学杂志;2012;10(2):241-245
","1672-2922
","11-4882/R
","
","ZH69
","
","国家973项目(2011CB504505); 国家自然科学基金重点项目(30930098); 国家自然科学基金海外重大合作项目(81120108008)
","陕西
","0
","20121224
","AA
","中华耳科学杂志
","2012
","10
","2
","241-245
"
"2012587705
","不同手术方法治疗胆脂瘤型中耳炎的疗效观察
","Effects of different operation approaches for otitis with cholesteatoma
","目的:对比分析不同手术方法治疗胆脂瘤中耳炎的临床疗效。方法:选择我院2010年1月－2011年6月住院治疗的胆脂瘤中耳炎患者86例,随机分为观察组和对照组,每组各43例,观察组实施完壁式乳突根治术,对照组实施开放式乳突根治术,观察并比较两组患者的治疗效果。结果:术前两组AC、ABG差异均无统计学意义(P>0.05),术后两组均有不同程度的降低(P<0.05),观察组的Ac和ABG均显著低于对照组(P<0.05)。术后随访,观察组鼓膜生长良好者占90.70%,明显高于对照组(46.51%),差异有统计学意义(P<0.05)。结论:壁式乳突根治术治疗胆脂瘤型中耳炎,能够显著提高患者的听力能力,降低术后并发症的发生,具有临床应用价值。
","胆脂瘤型中耳炎;完壁式乳突根治术;开放式乳突根治术;疗效
","人类
","张进
","江苏省东台市人民医院耳鼻喉科,江苏东台 224200
","*R764.21;R619.2;R764.290.6;R764.92
","海南医学院学报;2012;18(9):1296-1298
","1007-1237
","46-1049/R
","
","H48
","
","中国高校医学期刊临床专项资金项目(112210324)
","江苏
","0
","20121224
","AA
","海南医学院学报
","2012
","18
","9
","1296-1298
"
